2011-07-27 00:00:00 13.88214    14.13   13.85   13.9394 11508.66    160645.54   13.96
2011-07-28 00:00:00 13.9394 13.939  13.312  13.49011    32738.27    445690.58   13.61
2011-07-29 00:00:00 13.49011    13.7    13.3302 13.49832    7257.51 98020.73    13.51
2011-07-30 00:00:00 13.49832    13.63   13.45   13.53034    6104.38 82590.44    13.53
2011-07-31 00:00:00 13.53034    14.8999 12.82922    13.35   45723.44    618135.5    13.52
2011-08-01 00:00:00 13.35   13.5501 12.85   13.0946 21748.09    286373.02   13.17
2011-08-02 00:00:00 13.0946 13.1    11.5    12.05   57242.69    709463.16   12.39
2011-08-03 00:00:00 12.05   12.16   8.7 9.26    90287.33    943628.17   10.45
2011-08-04 00:00:00 9.26    11.15   9.26999 10.75   50094.1 529876.35   10.58
2011-08-05 00:00:00 10.75   10.99   9.5 9.7999  30765.69    315866.93   10.27
2011-08-06 00:00:00 9.7999  9.95    5.742   6.55    102411.73   801213.08   7.82
2011-08-07 00:00:00 6.55    9.47    6.01    7.9 89830.96    693796.98   7.72
2011-08-08 00:00:00 7.9 8.15998 7.055   7.79991 34042.22    263570.19   7.74
2011-08-09 00:00:00 7.79991 12.1    7.671   9.99    114472.78   1112123.77  9.72
2011-08-10 00:00:00 9.99    10.40001    9.5 9.98    24254.45    242598.48   10
2011-08-11 00:00:00 9.98    10.4959 8.45099 9.46248 58114.56    550577.88   9.47
2011-08-12 00:00:00 9.46248 9.8 8.91    9.46051 41592.12    387476.18   9.32
2011-08-13 00:00:00 9.46051 10.25041    9.28    10.131  29759.76    291543.08   9.8
2011-08-14 00:00:00 10.131  11.24   9.62    10.7957 44125.5 468353.91   10.61
2011-08-15 00:00:00 10.7957 11.89   10.72151    11.14979    38155.54    431203.74   11.3
2011-08-16 00:00:00 11.14979    11.32   10.8109 10.96409    15325.44    169357.89   11.05
2011-08-17 00:00:00 10.96409    11.1    10.661  10.94555    22898.69    249104.68   10.88
2011-08-18 00:00:00 10.94555    11.04999    10.81   10.83001    8210.38 89515.28    10.9
2011-08-19 00:00:00 10.83001    11.81   10.83001    11.65   33721.05    384289.87   11.4
2011-08-20 00:00:00 11.65   11.69001    11.4    11.453  9915    113880.29   11.49
2011-08-21 00:00:00 11.453  11.51   11.31   11.31125    8720.35 99220.98    11.38
2011-08-22 00:00:00 11.31125    11.501  10.51   10.895  36996.14    407895.13   11.03
2011-08-23 00:00:00 10.895  11.3    10.809  10.94001    12779.51    141019.11   11.03
2011-08-24 00:00:00 10.94001    11.083  10.8309 10.8506 7815.83 85516.17    10.94
2011-08-25 00:00:00 10.8506 10.891  9.1 9.65702 55485.39    555232.04   10.01
2011-08-26 00:00:00 9.65702 9.889   7.642   8.17939 83004.37    718309.63   8.65
2011-08-27 00:00:00 8.17939 9.11    8.12082 8.5902  21998.79    189777.37   8.63
2011-08-28 00:00:00 8.5902  9.4811  8.44758 9.07011 24155.28    216706.8    8.97
2011-08-29 00:00:00 9.07011 9.27027 8.65    8.969   21651.28    193411.57   8.93
2011-08-30 00:00:00 8.969   9   8.55    8.79134 11773.82    103338.65   8.78
2011-08-31 00:00:00 8.79134 8.79    8.01001 8.19951 19648.24    164091.75   8.35
2011-09-01 00:00:00 8.19951 8.35994 8.1 8.21    11903.53    97874.33    8.22
2011-09-02 00:00:00 8.21    8.7138  8.23    8.64    16814.55    141975.28   8.44
2011-09-03 00:00:00 8.64    8.69    8.36307 8.48    6944.99 59247.47    8.53
2011-09-04 00:00:00 8.48    8.49    7.85    8.17798 19673.49    160817.86   8.17
2011-09-05 00:00:00 8.17798 8.19142 7.25    7.61101 30798.75    234672.8    7.62
2011-09-06 00:00:00 7.61101 7.65713 6.122   6.8628  82496.05    555289.16   6.73
2011-09-07 00:00:00 6.8628  7.59916 6.53001 7.1864  49642.1 348836.44   7.03
2011-09-08 00:00:00 7.1864  7.19786 6.51235 6.53    31886.33    216888.79   6.8
2011-09-09 00:00:00 6.53    6.57686 4.18    5.03    217433.29   1154613.99  5.31
2011-09-10 00:00:00 5.03    5.49    4.63    4.7739  44484.53    223562.81   5.03
2011-09-11 00:00:00 4.7739  7.4 4.6 5.86435 143792.58   873010.64   6.07
2011-09-12 00:00:00 5.86435 6.58212 5.4121  6.078   63864.04    385739.55   6.04
2011-09-13 00:00:00 6.078   6.085   5.7 5.8 23759.28    138683.87   5.84
2011-09-14 00:00:00 5.8 5.84731 5.32488 5.61932 43768.26    243197.97   5.56
2011-09-15 00:00:00 5.61932 5.61932 4.44    4.84    86220.92    429502.83   4.98
2011-09-16 00:00:00 4.84    4.99    4.61    4.82    31651.09    152408.87   4.82
2011-09-17 00:00:00 4.82    4.93    4.7 4.77    20303.08    97582.47    4.81
2011-09-18 00:00:00 4.77    5.6 4.72134 5.2 44623.9 229468.54   5.14
2011-09-19 00:00:00 5.2 5.64399 4.9 5.46001 49836.79    263597.81   5.29
2011-09-20 00:00:00 5.46001 6.795   5.4511  6.11191 116750.98   713430.51   6.11
2011-09-21 00:00:00 6.11191 6.28664 5.06    5.6114  68164.47    383918.85   5.63
2011-09-22 00:00:00 5.6114  5.83001 5.29    5.42781 31651   175258.58   5.54
2011-09-23 00:00:00 5.42781 5.70653 5.4145  5.54514 55667.98    312415.09   5.61
2011-09-24 00:00:00 5.54514 5.641   5.3201  5.46829 17944.23    97847.53    5.45
2011-09-25 00:00:00 5.46829 5.49    5.32199 5.33    9487.26 51288.09    5.41
2011-09-26 00:00:00 5.33    5.4 4.721   4.86969 56072.39    277987.41   4.96
2011-09-27 00:00:00 4.86969 5.13018 4.781   4.9156  24645.37    121363.66   4.92
2011-09-28 00:00:00 4.9156  4.969   4.625   4.77247 30625.21    146110.79   4.77
2011-09-29 00:00:00 4.77247 4.8 4.6742  4.77935 14092.89    66817.43    4.74
2011-09-30 00:00:00 4.77935 5.35    4.743   5.14009 41459.07    208038.79   5.02
2011-10-01 00:00:00 5.14009 5.24919 4.86125 5.03241 23460.74    118531.63   5.05
2011-10-02 00:00:00 5.03241 5.1 4.91    5.02701 10457.31    52128.13    4.98
2011-10-03 00:00:00 5.02701 5.0399  4.88889 5.02401 17289.25    85880.89    4.97
2011-10-04 00:00:00 5.02401 5.025   4.9193  4.96    15793.44    78377.78    4.96
2011-10-05 00:00:00 4.96    5.025   4.8312  4.87    17586.46    86107.56    4.9
2011-10-06 00:00:00 4.87    4.9 4.4989  4.73443 54773.49    256723.57   4.69
2011-10-07 00:00:00 4.73443 4.7958  3.7819  4.2728  97547.35    418394.5    4.29
2011-10-08 00:00:00 4.2728  4.3399  3.825   4.00753 39611.94    159656.31   4.03
2011-10-09 00:00:00 4.00753 4.389   4.00757 4.10288 37920.06    158762.15   4.19
2011-10-10 00:00:00 4.10288 4.2 4.0104  4.1 16858.24    69188.53    4.1
2011-10-11 00:00:00 4.1 4.10001 3.84962 3.9308  41104.08    162268.54   3.95
2011-10-12 00:00:00 3.9308  4.45    3.901   4.15    69399.53    282490.41   4.07
2011-10-13 00:00:00 4.15    4.2 4.002   4.04615 19706.17    80377.3 4.08
2011-10-14 00:00:00 4.04615 4.11455 3.9481  3.98791 20054.55    80464.14    4.01
2011-10-15 00:00:00 3.98791 4.05    3.70888 3.84214 42092.42    163851.32   3.89
2011-10-16 00:00:00 3.84214 3.8975  3.4 3.55701 36200.88    131714.03   3.64
2011-10-17 00:00:00 3.55701 3.74    2.26    2.55998 207426.66   591902.27   2.85
2011-10-18 00:00:00 2.55998 2.9 2.31    2.41901 87859.09    229826.44   2.62
2011-10-19 00:00:00 2.41901 2.536   2.0401  2.27    101864.85   232324.75   2.28
2011-10-20 00:00:00 2.27    2.39082 2.22    2.34801 48859.48    113046.14   2.31
2011-10-21 00:00:00 2.34801 2.72002 2.32699 2.57    72971.11    185287.39   2.54
2011-10-22 00:00:00 2.57    3.3 2.5515  3.1588  120163.91   361119.44   3.01
2011-10-23 00:00:00 3.1588  3.2 2.95    3.17    37044.29    114141.14   3.08
2011-10-24 00:00:00 3.17    3.1948  2.481   2.545   92232.43    258830.28   2.81
2011-10-25 00:00:00 2.545   3.04    2.44034 2.77    101412.11   278159.07   2.74
2011-10-26 00:00:00 2.77    2.8485  2.6502  2.77302 29400.74    80877.1 2.75
2011-10-27 00:00:00 2.77302 3.09    2.7311  3.04001 58696.1 171312.37   2.92
2011-10-28 00:00:00 3.04001 3.255   2.90501 3.18999 52365.19    162799.02   3.11
2011-10-29 00:00:00 3.18999 3.82717 3.14    3.58113 79542.9 281957.99   3.54
2011-10-30 00:00:00 3.58113 3.65026 3.2 3.27    50686.73    171427.93   3.38
2011-10-31 00:00:00 3.27    3.31589 3.066   3.24801 30980.52    98715.6 3.19
2011-11-01 00:00:00 3.24801 3.35    3.07001 3.15    37893.47    120727.9    3.19
2011-11-02 00:00:00 3.15    3.44    3.141   3.25429 32311.05    104522.19   3.23
2011-11-03 00:00:00 3.25429 3.28    3.1 3.152   24520.65    78756.92    3.21
2011-11-04 00:00:00 3.152   3.21    3.01111 3.109   39513.13    123573.79   3.13
2011-11-05 00:00:00 3.109   3.14999 2.85    2.97002 52964.48    159571.85   3.01
2011-11-06 00:00:00 2.97002 2.9999  2.92    2.95959 17232.27    51037.09    2.96
2011-11-07 00:00:00 2.95959 3.03248 2.95    3.00677 23992.23    71961.1 3
2011-11-08 00:00:00 3.00677 3.21    3.00579 3.03501 60336.67    186440.21   3.09
2011-11-09 00:00:00 3.03501 3.11    2.88655 2.95001 52195.11    156655.47   3
2011-11-10 00:00:00 2.95001 2.969   2.80011 2.83993 33928.76    97395.49    2.87
2011-11-11 00:00:00 2.83993 3.10998 2.823   3.08001 44853.17    133312.05   2.97
2011-11-12 00:00:00 3.08001 3.11    3.01    3.03099 20383.26    62326.05    3.06
2011-11-13 00:00:00 3.03099 3.04998 2.951   2.99686 9625    28888.03    3
2011-11-14 00:00:00 2.99686 2.99573 2.09995 2.22    382186.83   957693.93   2.51
2011-11-15 00:00:00 2.22    2.49    2.11    2.32896 76420.88    175520.98   2.3
2011-11-16 00:00:00 2.32896 2.60031 2.301   2.56035 44208.85    108654.69   2.46
2011-11-17 00:00:00 2.56035 2.58852 1.994   2.25    117276.75   261039.94   2.23
2011-11-18 00:00:00 2.25    2.38998 2   2.04999 98135.59    210125.46   2.14
2011-11-19 00:00:00 2.04999 2.26    1.99998 2.19585 78301.16    169806.11   2.17
2011-11-20 00:00:00 2.19585 2.499   2.15    2.2 79731.04    182015.99   2.28
2011-11-21 00:00:00 2.2 2.31125 2.17    2.294   41727.08    93197.44    2.23
2011-11-22 00:00:00 2.294   2.35    2.25    2.3289  34208.37    78934.49    2.31
2011-11-23 00:00:00 2.3289  2.38    2.27    2.33209 39998.19    92955.46    2.32
2011-11-24 00:00:00 2.33209 2.56    2.30526 2.4321  87264.6 211558.58   2.42
2011-11-25 00:00:00 2.4321  2.52779 2.374   2.50612 44404.7 109592.19   2.47
2011-11-26 00:00:00 2.50612 2.53125 2.41041 2.47003 36118.53    89621.87    2.48
2011-11-27 00:00:00 2.47003 2.49    2.42331 2.47991 22727.06    55832.77    2.46
2011-11-28 00:00:00 2.47991 2.55    2.44    2.55    41261.74    103409.13   2.51
2011-11-29 00:00:00 2.55    2.981   2.54028 2.75019 180531.08   503908.53   2.79
2011-11-30 00:00:00 2.75019 3.09    2.73225 2.9701  120145.34   349861.49   2.91
2011-12-01 00:00:00 2.9701  3.14    2.92894 3.06    63864.09    195016.15   3.05
2011-12-02 00:00:00 3.06    3.138   3.03498 3.1151  57494.9 178018  3.1
2011-12-03 00:00:00 3.1151  3.125   2.75    2.794   123022.09   360981.81   2.93
2011-12-04 00:00:00 2.794   2.89998 2.61    2.82809 95222.47    261745.73   2.75
2011-12-05 00:00:00 2.82809 2.93    2.7807  2.8798  30884.98    88678.38    2.87
2011-12-06 00:00:00 2.8798  3.05    2.8701  3.03    55599.98    165517.79   2.98
2011-12-07 00:00:00 3.03    3.082   2.93241 2.99001 58122.19    174201.54   3
2011-12-08 00:00:00 2.99001 3.00634 2.88421 2.98    39933.69    117824.45   2.95
2011-12-09 00:00:00 2.98    3.039   2.93471 2.96999 34385.44    102810.85   2.99
2011-12-10 00:00:00 2.96999 3.1332  2.93471 3.05    74305.72    225642.57   3.04
2011-12-11 00:00:00 3.05    3.38    2.99    3.2511  108223.27   346453.23   3.2
2011-12-12 00:00:00 3.2511  3.2901  3.08414 3.135   39900   126940.32   3.18
2011-12-13 00:00:00 3.135   3.25    3.141   3.2499  32658.54    104930.82   3.21
2011-12-14 00:00:00 3.2499  3.24805 2.99401 3.15    72477.69    225975.05   3.12
2011-12-15 00:00:00 3.15    3.21445 3.11001 3.2 30094.23    95417.41    3.17
2011-12-16 00:00:00 3.2 3.22    3.15    3.2 29868.63    95114.72    3.18
2011-12-17 00:00:00 3.2 3.2299  3.15526 3.2001  16479.96    52586.17    3.19
2011-12-18 00:00:00 3.2001  3.2189  3.1751  3.193   10793.72    34542.59    3.2
2011-12-19 00:00:00 3.193   3.70036 3.18933 3.5202  139986.97   476965.51   3.41
2011-12-20 00:00:00 3.5202  4.5 3.483   3.95    186409.95   739231.72   3.97
2011-12-21 00:00:00 3.95    4.04    3.81    3.89    48793.69    191659.23   3.93
2011-12-22 00:00:00 3.89    3.99199 3.509   3.8901  57206.32    216558.95   3.79
2011-12-23 00:00:00 3.8901  3.95    3.815   3.94678 20496.54    80030.54    3.9
2011-12-24 00:00:00 3.94678 3.969   3.855   3.94    14933.59    58567.87    3.92
2011-12-25 00:00:00 3.94    4.3897  3.7807  4.225   80800.44    334511.38   4.14
2011-12-26 00:00:00 4.225   4.31259 3.81    4.018   88825.75    358539.93   4.04
2011-12-27 00:00:00 4.018   4.0998  3.962   4.06997 30159.46    121501.17   4.03
2011-12-28 00:00:00 4.06997 4.25    3.99    4.18552 33837.22    140029.63   4.14
2011-12-29 00:00:00 4.18552 4.33    4.116   4.166   53069.29    223710.01   4.22
2011-12-30 00:00:00 4.166   4.3 4.06334 4.248   41068.6 172118.96   4.19
2011-12-31 00:00:00 4.248   4.995   4.2 4.72202 129730.72   596240.41   4.6
2012-01-01 00:00:00 4.72202 5.4999  4.615   5.26766 108509.23   553045.14   5.1
2012-01-02 00:00:00 5.26766 5.47    4.8 5.21678 69150.93    360357.28   5.21
2012-01-03 00:00:00 5.21678 5.29    4.65    4.8808  125170.25   619170.54   4.95
2012-01-04 00:00:00 4.8808  5.7 4.751   5.57383 131170.86   688717.86   5.25
2012-01-05 00:00:00 5.57383 7.22    5.57401 6.9476  182328.19   1130623.29  6.2
2012-01-06 00:00:00 6.9476  7.21    6.1261  6.69693 218077.48   1481327.88  6.79
2012-01-07 00:00:00 6.69693 7.01556 6.38    6.81    48387.58    325053.98   6.72
2012-01-08 00:00:00 6.81    7.2 6.73357 7.11358 57193.53    403151.44   7.05
2012-01-09 00:00:00 7.11358 7.191   5.81    6.3257  148406.85   960592.31   6.47
2012-01-10 00:00:00 6.3257  6.89    6.001   6.36    110210.25   705056.48   6.4
2012-01-11 00:00:00 6.36    7.138   6.41266 6.9 99442.07    677642.84   6.81
2012-01-12 00:00:00 6.9 6.997   6.337   6.79999 140116.52   944165.94   6.74
2012-01-13 00:00:00 6.79999 6.804   6.4 6.41    60228.77    398312.18   6.61
2012-01-14 00:00:00 6.41    6.95039 6.2201  6.75001 141896.32   935192.51   6.59
2012-01-15 00:00:00 6.75001 7.08    6.74115 7.00177 62233.33    429700.86   6.9
2012-01-16 00:00:00 7.00177 7.18888 6.511   6.68254 122666.57   837413.61   6.83
2012-01-17 00:00:00 6.68254 6.95    4.64    5.59998 213409.8    1288538.97  6.04
2012-01-18 00:00:00 5.59998 6.95    5.09999 5.92    226680.97   1354753.44  5.98
2012-01-19 00:00:00 5.92    6.36077 5.87284 6.35979 114820.45   709705.27   6.18
2012-01-20 00:00:00 6.35979 6.58    6.258   6.48979 66786.48    429803.56   6.44
2012-01-21 00:00:00 6.48979 6.548   6.1 6.18    64761.69    407116.4    6.29
2012-01-22 00:00:00 6.18    6.45485 6.1 6.3097  44890.65    282233.76   6.29
2012-01-23 00:00:00 6.3097  6.389   6.212   6.356   17693.05    111630.55   6.31
2012-01-24 00:00:00 6.356   6.39397 6.219   6.28978 35663.08    224665.59   6.3
2012-01-25 00:00:00 6.28978 6.322   5.502   5.75    133115.25   782053.65   5.88
2012-01-26 00:00:00 5.75    5.92    5.3 5.34    123954.11   692624.73   5.59
2012-01-27 00:00:00 5.34    5.51    5.05    5.29199 115567.83   611581.18   5.29
2012-01-28 00:00:00 5.29199 5.76    5.26    5.62667 89708.02    499881.49   5.57
2012-01-29 00:00:00 5.62667 5.69999 5.32766 5.3809  46430.45    254457.17   5.48
2012-01-30 00:00:00 5.3809  5.6 5.36694 5.49048 42303.14    233179.7    5.51
2012-01-31 00:00:00 5.49048 5.65    5.426   5.48379 48296.66    267099.31   5.53
2012-02-01 00:00:00 5.48379 6.2 5.4678  6.07561 115523.96   672632.58   5.82
2012-02-02 00:00:00 6.07561 6.199   5.823   6.1 54546.27    328716.58   6.03
2012-02-03 00:00:00 6.1 6.1401  5.71872 5.9593  59279.85    350818.69   5.92
2012-02-04 00:00:00 5.9593  5.987   5.84    5.87343 20619.6 122071.46   5.92
2012-02-05 00:00:00 5.87343 5.8848  5.45    5.68881 120336.02   683010.86   5.68
2012-02-06 00:00:00 5.68881 5.72    5.45    5.45345 90258.84    500693.58   5.55
2012-02-07 00:00:00 5.45345 5.78    5.45    5.69    72748.36    408854.24   5.62
2012-02-08 00:00:00 5.69    5.8494  5.3 5.59998 237943.12   1342007.99  5.64
2012-02-09 00:00:00 5.59998 5.91502 5.5 5.83    89946.12    516915.55   5.75
2012-02-10 00:00:00 5.83    5.985   5.80119 5.9126  39304.91    230967.96   5.88
2012-02-11 00:00:00 5.9126  6   5.541   5.6005  69711.29    397688.29   5.7
2012-02-12 00:00:00 5.6005  5.85    5.43    5.51468 81917.16    459004.75   5.6
2012-02-13 00:00:00 5.51468 5.72    5.2 5.26    170210.59   909500.32   5.34
2012-02-14 00:00:00 5.26    5.45126 4.21211 4.46292 297572.02   1399443.95  4.7
2012-02-15 00:00:00 4.46292 4.88    4.2001  4.3251  161800.56   741639.35   4.58
2012-02-16 00:00:00 4.3251  4.444   3.878   4.2739  166594.52   697818.37   4.19
2012-02-17 00:00:00 4.2739  4.76998 4.2281  4.41    135949.41   606244.08   4.46
2012-02-18 00:00:00 4.41    4.49675 4.12    4.22201 70406.17    300903.53   4.27
2012-02-19 00:00:00 4.22201 4.52    4.181   4.38669 62365.41    271300.43   4.35
2012-02-20 00:00:00 4.38669 4.47    4.29017 4.36146 37299.13    162939.76   4.37
2012-02-21 00:00:00 4.36146 4.3975  4.212   4.272   51784.83    222970.81   4.31
2012-02-22 00:00:00 4.272   4.54    4.27102 4.42474 103836.79   460671.29   4.44
2012-02-23 00:00:00 4.42474 5.19778 4.42    5.015   164308.47   792557.08   4.82
2012-02-24 00:00:00 5.015   5.1 4.825   5.0288  89828.05    446896.98   4.98
2012-02-25 00:00:00 5.0288  5.07    4.65    4.77302 86163.6 420213.07   4.88
2012-02-26 00:00:00 4.77302 5.1 4.77303 4.922   70034.61    347092.76   4.96
2012-02-27 00:00:00 4.922   4.99    4.89    4.95598 29371.64    145288.76   4.95
2012-02-28 00:00:00 4.95598 5   4.735   4.86798 62691.08    305075.07   4.87
2012-02-29 00:00:00 4.86798 4.9 4.8 4.86001 26539.25    129089.93   4.86
2012-03-01 00:00:00 4.86001 4.98888 4.86    4.9213  44183.64    218150.92   4.94
2012-03-02 00:00:00 4.9213  4.95    4.51    4.70499 130764.74   613272.66   4.69
2012-03-03 00:00:00 4.70499 4.77995 4.51    4.61436 40075.06    187646.64   4.68
2012-03-04 00:00:00 4.61436 4.94999 4.612   4.82001 58826.16    283142.41   4.81
2012-03-05 00:00:00 4.82001 5.05    4.82001 4.98427 65828.18    325526.7    4.95
2012-03-06 00:00:00 4.98427 5.07    4.9 4.9901  44532.27    221579.34   4.98
2012-03-07 00:00:00 4.9901  5.05    4.84    4.93752 46167.56    227645.86   4.93
2012-03-08 00:00:00 4.93752 5   4.7551  4.93016 58089.4 283093.81   4.87
2012-03-09 00:00:00 4.93016 4.949   4.821   4.86112 32723.03    160227.85   4.9
2012-03-10 00:00:00 4.86112 4.91309 4.753   4.83315 28070.74    135426.18   4.82
2012-03-11 00:00:00 4.83315 4.99    4.8111  4.91    42442.93    208576.68   4.91
2012-03-12 00:00:00 4.91    4.95    4.8561  4.89005 22048.15    108198.98   4.91
2012-03-13 00:00:00 4.89005 5.41    4.86511 5.27    127325.05   656673.85   5.16
2012-03-14 00:00:00 5.27    5.45    5.25173 5.38    62889.72    337721.85   5.37
2012-03-15 00:00:00 5.38    5.445   5.25501 5.32656 41077.61    219063.81   5.33
2012-03-16 00:00:00 5.32656 5.4 5.3 5.34388 32718.79    174983.16   5.35
2012-03-17 00:00:00 5.34388 5.3998  5.21212 5.2159  39100.23    207915.56   5.32
2012-03-18 00:00:00 5.2159  5.34    5.211   5.27943 22857.01    120310.25   5.26
2012-03-19 00:00:00 5.27943 5.3099  4.5 4.6939  188889.07   922722.01   4.88
2012-03-20 00:00:00 4.6939  4.89999 4.58778 4.8379  66343.85    318065.31   4.79
2012-03-21 00:00:00 4.8379  4.87    4.75    4.81488 46436.88    223605.57   4.82
2012-03-22 00:00:00 4.81488 4.88    4.59768 4.7043  58069.92    276226.9    4.76
2012-03-23 00:00:00 4.7043  4.79    4.6 4.68596 54129.94    254329.72   4.7
2012-03-24 00:00:00 4.68596 4.72899 4.59595 4.676   39068.59    181738.16   4.65
2012-03-25 00:00:00 4.676   4.68294 4.3 4.55001 71556.26    322035.23   4.5
2012-03-26 00:00:00 4.55001 4.73793 4.51588 4.61911 69838.07    324896.28   4.65
2012-03-27 00:00:00 4.61911 4.84592 4.49    4.81125 73431.76    342922.08   4.67
2012-03-28 00:00:00 4.81125 4.8365  4.72102 4.788   38017.12    182050.5    4.79
2012-03-29 00:00:00 4.788   4.86092 4.71001 4.80838 37974.76    180963.57   4.77
2012-03-30 00:00:00 4.80838 4.88    4.71699 4.86    39071.84    187496.45   4.8
2012-03-31 00:00:00 4.86    4.95    4.82011 4.90873 35529.09    173670.93   4.89
2012-04-01 00:00:00 4.90873 4.92    4.73    4.827   35950.6 172377.67   4.79
2012-04-02 00:00:00 4.827   5.08    4.76    4.974   80663.98    398480.61   4.94
2012-04-03 00:00:00 4.974   4.99499 4.81    4.952   78481.21    384710.33   4.9
2012-04-04 00:00:00 4.952   4.97    4.89    4.91008 51040.82    251784.97   4.93
2012-04-05 00:00:00 4.91008 4.93495 4.87    4.919   33807.18    165880.2    4.91
2012-04-06 00:00:00 4.919   4.98    4.88001 4.94991 58211.45    287735.13   4.94
2012-04-07 00:00:00 4.94991 4.95002 4.68715 4.68715 80945.75    388783.68   4.8
2012-04-08 00:00:00 4.68715 4.8 4.62    4.79252 41972.77    197917.32   4.72
2012-04-09 00:00:00 4.79252 4.87899 4.73155 4.87191 39243.69    187709.3    4.78
2012-04-10 00:00:00 4.87191 4.9 4.76391 4.83668 53101.77    256671.37   4.83
2012-04-11 00:00:00 4.83668 4.98    4.79111 4.9279  67035.83    327827.09   4.89
2012-04-12 00:00:00 4.9279  4.946   4.84272 4.91968 46368.68    226872.24   4.89
2012-04-13 00:00:00 4.91968 4.94464 4.73001 4.93999 93111.86    452385.87   4.86
2012-04-14 00:00:00 4.93999 5.03    4.90001 4.9597  63887.71    317996.1    4.98
2012-04-15 00:00:00 4.9597  4.98    4.86    4.96892 33343.95    163921.54   4.92
2012-04-16 00:00:00 4.96892 4.979   4.90988 4.93201 31159.52    154236.34   4.95
2012-04-17 00:00:00 4.93201 5.02207 4.925   4.97587 30645.71    151983.96   4.96
2012-04-18 00:00:00 4.97587 5.1782  4.96    5.1178  79130.2 401659.4    5.08
2012-04-19 00:00:00 5.1178  5.19    5.1 5.13766 46675.15    240310.56   5.15
2012-04-20 00:00:00 5.13766 5.48    5.10103 5.35    104068.95   544263.48   5.23
2012-04-21 00:00:00 5.35    5.479   5.11    5.26008 60922.26    321118.73   5.27
2012-04-22 00:00:00 5.26008 5.32498 5.101   5.20352 37109.4 192195.87   5.18
2012-04-23 00:00:00 5.20352 5.21799 4.95999 4.95999 49367.94    252978.56   5.12
2012-04-24 00:00:00 4.95999 5.2 4.952   5.09822 70989.7 360126.6    5.07
2012-04-25 00:00:00 5.09822 5.18    5.03575 5.13182 35642.73    182736.86   5.13
2012-04-26 00:00:00 5.13182 5.1749  4.99    5.09762 57360.76    291333.8    5.08
2012-04-27 00:00:00 5.09762 5.124   5.0321  5.10947 25868.39    131461.84   5.08
2012-04-28 00:00:00 5.10947 5.10947 4.84634 4.9794  91591.47    453939.59   4.96
2012-04-29 00:00:00 4.9794  5.0184  4.88    4.90441 22226.6 109717.97   4.94
2012-04-30 00:00:00 4.90441 5   4.87003 4.9491  55767.57    275744.99   4.94
2012-05-01 00:00:00 4.9491  4.9695  4.91602 4.91891 4338.2  21456.52    4.95
